first_cate_name,next_cate,pair_count,mean_lag_min,median_lag_min,std_lag_min,p25_lag_min,p75_lag_min,p90_lag_min,window_label,window_center_min
休闲娱乐,水果,208,4.944201522435898,1.7235749999999999,7.033100812179867,0.6250791666666666,5.964070833333333,13.794870000000005,38秒 - 6.0分钟,3.294575
休闲娱乐,温泉景区,100,4.041271500000001,1.9364583333333334,4.7956963892673565,0.8564125,5.748466666666666,10.305828333333347,51秒 - 5.7分钟,3.3024395833333333
休闲娱乐,游玩,28,4.026101785714285,1.2435416666666668,6.432628453515254,0.4626,4.802745833333334,8.964008333333334,28秒 - 4.8分钟,2.632672916666667
休闲娱乐,滑雪景区,68,3.068461519607843,1.6942083333333333,3.8576173340297046,0.8466791666666666,3.2514166666666666,6.717035000000004,51秒 - 3.3分钟,2.049047916666667
休闲娱乐,甜点,370,6.000802702702702,1.6283750000000001,11.246086391563667,0.5158083333333334,6.306895833333334,17.271790000000006,31秒 - 6.3分钟,3.4113520833333335
休闲娱乐,生活服务,533,4.229203533458412,1.4049,7.032129559216542,0.5358333333333333,4.619933333333334,10.994250000000001,32秒 - 4.6分钟,2.5778833333333337
休闲娱乐,电影演出赛事,321,3.7012271028037387,1.0402833333333334,8.459112175246716,0.3705833333333333,3.0208166666666667,8.589566666666666,22秒 - 3.0分钟,1.6957
休闲娱乐,结婚,273,4.5040532967032965,1.95615,8.425031113676724,0.76875,4.9733,9.033170000000002,46秒 - 5.0分钟,2.871025
休闲娱乐,美妆日化,68,8.122625245098039,2.1777249999999997,13.263631553567263,0.8072083333333333,9.296933333333333,19.317141666666686,48秒 - 9.3分钟,5.0520708333333335
休闲娱乐,美食,4626,6.05376616947687,1.63335,10.422652209423502,0.5356125,6.4632499999999995,19.052883333333334,32秒 - 6.5分钟,3.4994312499999998
休闲娱乐,自然景观,105,3.4003096825396826,1.7386666666666666,4.409380518034176,0.8293666666666667,3.76355,9.848526666666688,50秒 - 3.8分钟,2.2964583333333333
休闲娱乐,购物,1148,5.311420702671312,1.498825,12.131728599567246,0.437975,4.998737499999999,14.257439999999995,26秒 - 5.0分钟,2.7183562499999994
休闲娱乐,超市便利,974,6.165288791923341,1.5257666666666667,11.223006609581084,0.533875,6.442833333333334,17.83999333333334,32秒 - 6.4分钟,3.488354166666667
休闲娱乐,运动健身,2026,3.6497944883185256,1.3524250000000002,6.065121284854363,0.5296916666666667,3.838004166666667,9.402833333333334,32秒 - 3.8分钟,2.1838479166666667
休闲娱乐,酒店,4460,4.918561797458894,1.8662666666666667,8.25288663163865,0.6872125,5.493774999999999,13.190356666666665,41秒 - 5.5分钟,3.09049375
休闲娱乐,酒水茶饮,128,4.718142708333334,1.34125,8.268063834447432,0.40987083333333335,4.957495833333333,12.720776666666662,25秒 - 5.0分钟,2.683683333333333
休闲娱乐,非标住宿,176,3.8865804924242426,1.9208416666666668,5.698673171517736,0.6594958333333333,5.0325375,9.123191666666667,40秒 - 5.0分钟,2.846016666666667
休闲娱乐,食材,72,6.028628703703704,1.7165666666666666,12.265489169871625,0.5391291666666667,4.773708333333333,18.498323333333328,32秒 - 4.8分钟,2.6564187500000003
休闲娱乐,餐饮,13660,5.611608404099561,1.6832000000000003,10.32542465196628,0.5429083333333333,5.758591666666667,16.284678333333336,33秒 - 5.8分钟,3.15075
休闲娱乐,饮品,1200,8.390132083333333,3.159016666666667,12.21803657727143,0.6685833333333334,11.210829166666667,24.43154833333334,40秒 - 11.2分钟,5.93970625
休闲娱乐,鲜花绿植,110,4.111969393939394,1.4410916666666669,6.184108989480564,0.5182708333333333,5.061979166666667,11.258536666666668,31秒 - 5.1分钟,2.790125
休闲食品,K歌,10,6.082703333333333,3.2130833333333335,9.134682108491655,0.4456958333333334,7.546691666666666,11.260924999999991,27秒 - 7.5分钟,3.9961937499999998
休闲食品,丽人,17,18.436176470588236,3.143866666666667,51.786022274826124,0.9212,6.337466666666667,24.250916666666676,55秒 - 6.3分钟,3.6293333333333333
休闲食品,亲子,4,3.765633333333333,4.059366666666667,2.2349427922498664,2.9995208333333334,4.825479166666667,5.625121666666667,3.0分钟 - 4.8分钟,3.9125
休闲食品,休闲娱乐,32,6.314906770833334,1.41825,9.744045227171064,0.7753208333333333,7.038616666666667,24.72452833333335,47秒 - 7.0分钟,3.9069687500000003
休闲食品,养车/用车,3,1.2506555555555556,1.2092833333333333,0.47469577518815304,1.0036416666666668,1.4769833333333333,1.6376033333333333,1.0分钟 - 1.5分钟,1.2403125
休闲食品,农林牧渔基地,1,0.35205000000000003,0.35205000000000003,0.0,0.35205000000000003,0.35205000000000003,0.35205000000000003,21秒 - 21秒,0.35205000000000003
休闲食品,医疗健康,1,4.1453999999999995,4.1453999999999995,0.0,4.1453999999999995,4.1453999999999995,4.1453999999999995,4.1分钟 - 4.1分钟,4.1453999999999995
休闲食品,医药健康,51,3.014684967320261,1.33095,4.669143868670923,0.742475,2.538108333333333,5.8532166666666665,45秒 - 2.5分钟,1.6402916666666667
休闲食品,大型百货商场,1,3.05525,3.05525,0.0,3.05525,3.05525,3.05525,3.1分钟 - 3.1分钟,3.05525
休闲食品,宠物,10,2.4196299999999997,1.681525,2.3059949082958573,0.7636333333333334,3.1909083333333332,4.486194999999999,46秒 - 3.2分钟,1.9772708333333333
休闲食品,教育培训,2,15.736608333333333,15.736608333333333,19.43168325573598,8.866470833333334,22.606745833333335,26.728828333333333,8.9分钟 - 22.6分钟,15.736608333333335
休闲食品,数码家电,21,2.5641571428571432,1.2084666666666666,3.3050543014179703,0.38243333333333335,3.4128,6.346983333333333,23秒 - 3.4分钟,1.8976166666666665
休闲食品,旅游,4,8.734133333333332,0.4126083333333333,16.774854142231703,0.28456666666666663,8.862175,23.882290000000005,17秒 - 8.9分钟,4.573370833333334
休闲食品,日用百货,102,3.187423202614379,0.9986416666666666,6.590314285867824,0.42610833333333337,2.7870166666666667,6.55781,26秒 - 2.8分钟,1.6065625000000001
休闲食品,服饰鞋帽,10,2.207605,0.9165583333333334,3.8741462106966145,0.21034166666666668,2.3252,3.701379999999996,13秒 - 2.3分钟,1.2677708333333335
休闲食品,母婴玩具,11,2.1385348484848485,1.3528833333333334,1.980363049676814,0.5265500000000001,3.5082166666666668,4.59965,32秒 - 3.5分钟,2.0173833333333335
休闲食品,水果,465,2.646975913978495,0.9785833333333334,4.848801050866135,0.35738333333333333,2.3230666666666666,7.089780000000011,21秒 - 2.3分钟,1.340225
休闲食品,甜点,1026,2.035551721897336,0.7858499999999999,3.559754517627574,0.3330625,1.944725,5.030333333333333,20秒 - 1.9分钟,1.13889375
休闲食品,生活服务,2,0.5108583333333333,0.5108583333333333,0.06433493197495609,0.4881125,0.5336041666666667,0.5472516666666667,29秒 - 32秒,0.5108583333333333
休闲食品,电影演出赛事,1,0.13251666666666667,0.13251666666666667,0.0,0.13251666666666667,0.13251666666666667,0.13251666666666667,8秒 - 8秒,0.13251666666666667
休闲食品,结婚,4,0.8502416666666666,0.8598916666666666,0.6464347964168687,0.5442166666666666,1.1659166666666665,1.4363966666666668,33秒 - 1.2分钟,0.8550666666666665
休闲食品,美妆日化,46,2.3188246376811597,0.810225,4.121982948294889,0.4403166666666667,1.1948833333333333,4.759016666666667,26秒 - 1.2分钟,0.8176
休闲食品,美食,3619,2.4614496361794234,0.7971166666666666,5.0560567482979,0.3443833333333334,2.2023666666666664,5.858743333333352,21秒 - 2.2分钟,1.273375
休闲食品,购物,45,4.333557777777778,1.3574833333333334,11.37839783388157,0.5787,3.0382333333333333,7.656270000000001,35秒 - 3.0分钟,1.8084666666666667
休闲食品,超市便利,4604,2.2705260425716767,0.8972833333333333,4.3702642039280555,0.3835,2.2829875,5.31632,23秒 - 2.3分钟,1.33324375
休闲食品,运动健身,5,4.8381,1.00405,9.181724637410023,0.23126666666666665,1.5299833333333335,13.351403333333336,14秒 - 1.5分钟,0.8806250000000001
休闲食品,酒店,40,5.188584583333333,1.5146666666666668,9.738811668667964,0.674525,5.4068625,12.546173333333334,40秒 - 5.4分钟,3.04069375
休闲食品,酒水茶饮,106,2.3001009433962265,0.7992250000000001,6.440869381082271,0.3796708333333333,1.4304041666666667,3.9325916666666667,23秒 - 1.4分钟,0.9050374999999999
休闲食品,食材,262,2.047528117048346,0.7120416666666667,4.426237730825016,0.34344583333333334,1.6412749999999998,3.8626966666666673,21秒 - 1.6分钟,0.9923604166666666
休闲食品,餐饮,1178,3.1921240945104694,0.7954166666666667,10.983837842141838,0.31171666666666664,2.4548208333333337,6.830498333333333,19秒 - 2.5分钟,1.38326875
休闲食品,饮品,917,2.8495153762268264,0.8144333333333333,5.931851943626554,0.33953333333333335,2.4410666666666665,7.661269999999998,20秒 - 2.4分钟,1.3902999999999999
休闲食品,鲜花绿植,18,4.752421296296296,1.7431999999999999,7.063563188888807,0.34637083333333335,3.8058583333333336,14.273833333333338,21秒 - 3.8分钟,2.0761145833333337
公园,K歌,4,9.177641666666666,6.2587416666666655,10.941774285080466,1.184825,14.251558333333332,20.052523333333333,1.2分钟 - 14.3分钟,7.718191666666666
公园,主题乐园,22,0.7154537878787879,0.7066250000000001,0.557266013343561,0.3539375,0.8671875,1.017811666666667,21秒 - 52秒,0.6105625
公园,丽人,3,0.37977777777777777,0.35350000000000004,0.08746252742577076,0.33098333333333335,0.4154333333333333,0.45259333333333335,20秒 - 25秒,0.37320833333333336
公园,亲子,29,1.7134913793103448,0.51805,3.9015573617310046,0.22446666666666668,1.0144833333333334,3.510439999999999,13秒 - 1.0分钟,0.619475
公园,人文古迹,28,1.8847613095238096,0.6365500000000001,2.513540894170566,0.35738749999999997,2.5114,4.203665000000002,21秒 - 2.5分钟,1.43439375
公园,人文街区,3,1.904177777777778,1.7201,1.6696777155198856,1.0271333333333335,2.6891833333333333,3.2706333333333335,1.0分钟 - 2.7分钟,1.8581583333333334
公园,休闲娱乐,62,2.5473416666666666,0.6316083333333333,5.331337156294562,0.31669166666666665,1.890175,5.099699999999999,19秒 - 1.9分钟,1.1034333333333333
公园,其他旅游,16,0.7883666666666667,0.33852499999999996,0.9050563759604517,0.1875125,0.8125708333333334,2.3240499999999997,11秒 - 49秒,0.5000416666666667
公园,养车/用车,1,21.03825,21.03825,0.0,21.03825,21.03825,21.03825,21.0分钟 - 21.0分钟,21.03825
公园,动物园类,13,0.888401282051282,0.6322,0.8122281920701778,0.25833333333333336,1.2518333333333334,2.1360700000000006,16秒 - 1.3分钟,0.7550833333333333
公园,医疗健康,2,0.5288166666666666,0.5288166666666666,0.40599714353127603,0.385275,0.6723583333333333,0.7584833333333333,23秒 - 40秒,0.5288166666666666
公园,地名,2,0.5407249999999999,0.5407249999999999,0.04001045870213876,0.5265791666666666,0.5548708333333333,0.5633583333333333,32秒 - 33秒,0.5407249999999999
公园,地标建筑,2,0.40269999999999995,0.40269999999999995,0.48521667325020884,0.23114999999999997,0.5742499999999999,0.6771799999999999,14秒 - 34秒,0.40269999999999995
公园,家居,2,3.7831833333333336,3.7831833333333336,4.092239074760907,2.336358333333333,5.230008333333334,6.098103333333333,2.3分钟 - 5.2分钟,3.7831833333333336
公园,展览馆,14,0.8400869047619048,0.43435,1.297419403062683,0.22039166666666668,0.7199666666666668,1.4230066666666672,13秒 - 43秒,0.4701791666666667
公园,度假景区,3,1.7598111111111112,0.6159,2.2611788930121617,0.457525,2.4901416666666667,3.614686666666667,27秒 - 2.5分钟,1.4738333333333333
公园,教育培训,1,0.22725,0.22725,0.0,0.22725,0.22725,0.22725,14秒 - 14秒,0.22725
公园,旅游,236,2.448166101694915,0.6163916666666667,5.975595394980149,0.302175,1.5892666666666668,5.756375,18秒 - 1.6分钟,0.9457208333333335
公园,服饰鞋帽,1,2.578016666666667,2.578016666666667,0.0,2.578016666666667,2.578016666666667,2.578016666666667,2.6分钟 - 2.6分钟,2.578016666666667
公园,植物园,3,0.9954277777777777,0.5934166666666666,0.7494861664525261,0.5630666666666666,1.2267833333333333,1.6068033333333334,34秒 - 1.2分钟,0.894925
公园,水上项目/水上体验,4,1.3223375000000002,1.2710916666666667,1.0774361874526062,0.7009791666666667,1.8924500000000002,2.3393300000000004,42秒 - 1.9分钟,1.2967145833333333
公园,温泉景区,9,1.0151333333333334,0.5545833333333333,1.269209942685256,0.4194333333333333,0.7986333333333333,2.2863900000000004,25秒 - 48秒,0.6090333333333333
公园,游玩,9,1.2022907407407406,0.6338333333333334,1.404203035412078,0.2512166666666667,2.0063666666666666,2.5284033333333333,15秒 - 2.0分钟,1.1287916666666666
公园,滑雪景区,5,1.50077,1.3306499999999999,1.3790059369282401,0.28053333333333336,2.9044833333333333,2.919223333333333,17秒 - 2.9分钟,1.5925083333333334
公园,甜点,1,1.16625,1.16625,0.0,1.16625,1.16625,1.16625,1.2分钟 - 1.2分钟,1.16625
公园,生活服务,5,1.2306533333333332,0.37548333333333334,1.3920786785515313,0.368,1.5123166666666668,2.7384166666666667,22秒 - 1.5分钟,0.9401583333333334
公园,电影演出赛事,2,2.098183333333333,2.098183333333333,2.013887253271366,1.3861666666666665,2.8102,3.23741,1.4分钟 - 2.8分钟,2.098183333333333
公园,美食,24,1.9224145833333333,0.5433083333333333,2.6746380289040457,0.37050833333333333,2.0170708333333334,4.74397,22秒 - 2.0分钟,1.1937895833333334
公园,自然景观,51,1.9322986928104575,0.7836833333333334,4.651480209188903,0.3447,1.2178499999999999,2.3854166666666665,21秒 - 1.2分钟,0.7812749999999999
公园,购物,9,3.3579796296296296,1.3393333333333333,5.562549975510692,0.5055833333333334,2.0701666666666667,7.854163333333336,30秒 - 2.1分钟,1.287875
公园,超市便利,5,11.897659999999998,8.0135,9.704141504179484,7.399983333333334,15.315966666666666,22.312166666666666,7.4分钟 - 15.3分钟,11.357975
公园,运动健身,11,0.9481242424242424,0.35285,1.674321045401914,0.24056666666666668,0.58,1.6846999999999999,14秒 - 35秒,0.41028333333333333
公园,酒店,135,2.296973209876543,0.5433833333333333,5.577502568315417,0.188975,1.1528,4.84198333333334,11秒 - 1.2分钟,0.6708875000000001
公园,餐饮,149,4.642894295302013,0.8758833333333332,12.870426900262736,0.30065000000000003,3.05325,11.424760000000013,18秒 - 3.1分钟,1.67695
公园,饮品,4,14.539033333333332,14.327041666666664,16.286889854823357,0.4936625,28.372412499999996,28.851655,30秒 - 28.4分钟,14.433037499999998
公园,鲜花绿植,1,6.342333333333333,6.342333333333333,0.0,6.342333333333333,6.342333333333333,6.342333333333333,6.3分钟 - 6.3分钟,6.342333333333333
公园景点售票处,旅游,5,1.47486,0.8900166666666667,1.4658229701926642,0.5007833333333334,1.9583666666666666,3.0718566666666667,30秒 - 2.0分钟,1.229575
公园景点售票处,餐饮,1,0.34926666666666667,0.34926666666666667,0.0,0.34926666666666667,0.34926666666666667,0.34926666666666667,21秒 - 21秒,0.34926666666666667
其他,K歌,2,0.6874833333333332,0.6874833333333332,0.04546696603029491,0.6714083333333333,0.7035583333333333,0.7132033333333333,40秒 - 42秒,0.6874833333333332
其他,丽人,2,0.23553333333333332,0.23553333333333332,0.09171174951989523,0.20310833333333334,0.26795833333333335,0.28741333333333335,12秒 - 16秒,0.23553333333333334
其他,亲子,5,6.046896666666667,0.2544666666666667,12.994899216281194,0.18891666666666668,0.4123833333333333,17.740103333333337,11秒 - 25秒,0.30065
其他,休闲娱乐,17,0.9339833333333333,0.5507666666666666,1.0417949932954926,0.31776666666666664,1.2765,2.1521433333333335,19秒 - 1.3分钟,0.7971333333333332
其他,休闲食品,1,0.08410000000000001,0.08410000000000001,0.0,0.08410000000000001,0.08410000000000001,0.08410000000000001,5秒 - 5秒,0.08410000000000001
其他,养车/用车,1,0.20716666666666667,0.20716666666666667,0.0,0.20716666666666667,0.20716666666666667,0.20716666666666667,12秒 - 12秒,0.20716666666666667
其他,医药健康,2,4.298966666666666,4.298966666666666,5.606720378706253,2.3166916666666664,6.281241666666666,7.470606666666666,2.3分钟 - 6.3分钟,4.298966666666667
其他,宠物,3,0.21190555555555554,0.1884333333333333,0.1399425560059608,0.1368083333333333,0.27526666666666666,0.32736666666666664,8秒 - 17秒,0.20603749999999998
其他,家居,1,2.9751166666666666,2.9751166666666666,0.0,2.9751166666666666,2.9751166666666666,2.9751166666666666,3.0分钟 - 3.0分钟,2.9751166666666666
其他,数码家电,4,0.7336833333333334,0.23893333333333333,1.1094620319643076,0.124775,0.8478416666666666,1.772756666666667,7秒 - 51秒,0.4863083333333333
其他,旅游,4,0.3051083333333333,0.28156666666666663,0.23093235280937593,0.20860416666666667,0.3780708333333333,0.5165283333333334,13秒 - 23秒,0.2933375
其他,日用百货,3,0.9688666666666665,0.22881666666666664,1.4466857476660229,0.13536666666666666,1.4323416666666664,2.1544566666666665,8秒 - 1.4分钟,0.7838541666666665
其他,服饰鞋帽,1,0.5526166666666666,0.5526166666666666,0.0,0.5526166666666666,0.5526166666666666,0.5526166666666666,33秒 - 33秒,0.5526166666666666
其他,水果,1,0.24216666666666667,0.24216666666666667,0.0,0.24216666666666667,0.24216666666666667,0.24216666666666667,15秒 - 15秒,0.24216666666666667
其他,甜点,1,0.19898333333333335,0.19898333333333335,0.0,0.19898333333333335,0.19898333333333335,0.19898333333333335,12秒 - 12秒,0.19898333333333335
其他,生活服务,6,0.36235555555555554,0.3918166666666667,0.1314985777982521,0.31094999999999995,0.4557833333333334,0.4812416666666667,19秒 - 27秒,0.38336666666666663
其他,结婚,1,0.5198833333333334,0.5198833333333334,0.0,0.5198833333333334,0.5198833333333334,0.5198833333333334,31秒 - 31秒,0.5198833333333334
其他,美妆日化,1,0.19493333333333332,0.19493333333333332,0.0,0.19493333333333332,0.19493333333333332,0.19493333333333332,12秒 - 12秒,0.19493333333333332
其他,美食,5,4.647263333333333,1.5212666666666665,7.484944309861111,0.3358,3.2457,12.015419999999999,20秒 - 3.2分钟,1.7907499999999998
其他,购物,25,0.7733986666666667,0.2553166666666667,1.477424569985943,0.13963333333333333,0.6177833333333334,1.389700000000001,8秒 - 37秒,0.3787083333333333
其他,超市便利,12,2.3346666666666667,0.5085416666666667,4.264685203470119,0.25277916666666667,1.0958041666666667,8.843306666666669,15秒 - 1.1分钟,0.6742916666666667
其他,运动健身,2,0.6199333333333333,0.6199333333333333,0.840962094865161,0.32260833333333333,0.9172583333333333,1.0956533333333334,19秒 - 55秒,0.6199333333333333
其他,酒店,11,1.8713803030303031,0.44606666666666667,2.717147788079934,0.132625,2.8373583333333334,5.312983333333333,8秒 - 2.8分钟,1.4849916666666667
其他,酒水茶饮,3,1.4260055555555555,0.5234,1.78883493045779,0.39585,2.0048583333333334,2.8937333333333335,24秒 - 2.0分钟,1.2003541666666666
其他,食材,1,0.4330833333333333,0.4330833333333333,0.0,0.4330833333333333,0.4330833333333333,0.4330833333333333,26秒 - 26秒,0.4330833333333333
其他,餐饮,25,2.1439426666666668,0.5547833333333333,3.5465181682475824,0.24716666666666667,1.35905,5.798760000000001,15秒 - 1.4分钟,0.8031083333333334
其他,鲜花绿植,4,0.660275,0.6188,0.19244183993939384,0.5203416666666666,0.7587333333333334,0.8507133333333334,31秒 - 46秒,0.6395375
其他旅游,K歌,6,1.3689055555555554,0.5677,1.4665840047791583,0.3683458333333333,2.3394916666666665,3.231708333333333,22秒 - 2.3分钟,1.3539187499999998
其他旅游,主题乐园,41,1.47575081300813,1.0108666666666666,1.7591958123313969,0.3218833333333333,1.8605166666666666,3.2633333333333336,19秒 - 1.9分钟,1.0912
其他旅游,丽人,9,2.8693648148148148,0.6964833333333333,4.70664997579846,0.3076833333333333,0.8903833333333334,10.893366666666667,18秒 - 53秒,0.5990333333333333
其他旅游,交通设施,1,17.23848333333333,17.23848333333333,0.0,17.23848333333333,17.23848333333333,17.23848333333333,17.2分钟 - 17.2分钟,17.23848333333333
其他旅游,亲子,34,2.554578431372549,0.7990916666666666,5.9428075395342335,0.38785000000000003,1.3695875000000002,2.6412783333333327,23秒 - 1.4分钟,0.8787187500000001
其他旅游,人文古迹,46,2.152209420289855,0.7644,4.4635739174222255,0.43038333333333334,2.005945833333333,3.3517166666666665,26秒 - 2.0分钟,1.2181645833333332
其他旅游,人文街区,3,3.0889055555555553,0.8582166666666667,4.504197072679772,0.4967916666666667,4.565674999999999,6.790149999999999,30秒 - 4.6分钟,2.531233333333333
其他旅游,休闲娱乐,103,2.42172572815534,0.9501000000000001,4.120854573888554,0.4124416666666667,2.3694249999999997,7.444033333333331,25秒 - 2.4分钟,1.3909333333333331
其他旅游,公园,19,2.2819429824561404,0.8475666666666667,4.1740828058068,0.33990833333333337,1.6285166666666666,4.391846666666661,20秒 - 1.6分钟,0.9842124999999999
其他旅游,其他,1,2.1625666666666663,2.1625666666666663,0.0,2.1625666666666663,2.1625666666666663,2.1625666666666663,2.2分钟 - 2.2分钟,2.1625666666666663
其他旅游,养车/用车,3,9.426922222222222,5.7042166666666665,10.562440315102025,3.46705,13.525441666666667,18.21817666666667,3.5分钟 - 13.5分钟,8.496245833333333
其他旅游,动物园类,22,1.076830303030303,0.6671916666666666,1.1387921169025892,0.31154583333333336,1.3897708333333334,2.9457666666666698,19秒 - 1.4分钟,0.8506583333333334
其他旅游,医药健康,2,9.066825,9.066825,7.26840952938162,6.497054166666667,11.636595833333333,13.178458333333333,6.5分钟 - 11.6分钟,9.066825
其他旅游,地标建筑,8,1.6197229166666667,0.37997499999999995,3.010035707059439,0.20359166666666667,1.1898666666666666,3.9361016666666657,12秒 - 1.2分钟,0.6967291666666666
其他旅游,家居,1,0.19426666666666667,0.19426666666666667,0.0,0.19426666666666667,0.19426666666666667,0.19426666666666667,12秒 - 12秒,0.19426666666666667
其他旅游,展览馆,25,1.5065046666666666,1.0116666666666667,1.6051205880807073,0.41659999999999997,2.1280833333333335,3.2137266666666675,25秒 - 2.1分钟,1.2723416666666667
其他旅游,度假景区,14,1.2980035714285714,0.651025,1.3431261361360423,0.4158291666666667,1.7729916666666665,3.013890000000001,25秒 - 1.8分钟,1.0944104166666666
其他旅游,影视基地,3,0.6001555555555557,0.46058333333333334,0.4849631470343716,0.33043333333333336,0.8000916666666668,1.003796666666667,20秒 - 48秒,0.5652625
其他旅游,政府机构及社会团体,1,1.1046833333333335,1.1046833333333335,0.0,1.1046833333333335,1.1046833333333335,1.1046833333333335,1.1分钟 - 1.1分钟,1.1046833333333335
其他旅游,教育培训,5,1.3889200000000002,0.6405666666666666,1.8992077961540237,0.4876666666666667,0.6991333333333334,3.145923333333334,29秒 - 42秒,0.5934
其他旅游,数码家电,1,12.250466666666666,12.250466666666666,0.0,12.250466666666666,12.250466666666666,12.250466666666666,12.3分钟 - 12.3分钟,12.250466666666666
其他旅游,旅游,376,2.208585992907801,0.7121416666666667,4.2126685584533075,0.32619166666666666,1.7866,5.257366666666666,20秒 - 1.8分钟,1.0563958333333332
其他旅游,日用百货,1,0.7017833333333333,0.7017833333333333,0.0,0.7017833333333333,0.7017833333333333,0.7017833333333333,42秒 - 42秒,0.7017833333333333
其他旅游,植物园,8,2.6351125,0.7945,5.1760328839080625,0.6759625,1.2283375,5.553579999999998,41秒 - 1.2分钟,0.95215
其他旅游,水上项目/水上体验,7,0.5955428571428572,0.3378333333333333,0.5543430451859496,0.16484166666666666,0.9728916666666667,1.2614466666666668,10秒 - 58秒,0.5688666666666666
其他旅游,水果,1,0.30538333333333334,0.30538333333333334,0.0,0.30538333333333334,0.30538333333333334,0.30538333333333334,18秒 - 18秒,0.30538333333333334
其他旅游,温泉景区,9,2.543662962962963,0.4526833333333334,5.94824537698687,0.28709999999999997,0.8441333333333334,4.797890000000002,17秒 - 51秒,0.5656166666666667
其他旅游,游玩,6,1.4356111111111112,1.1765916666666667,0.872149034707223,0.8693125,1.9903083333333333,2.455041666666667,52秒 - 2.0分钟,1.4298104166666668
其他旅游,滑雪景区,12,0.6436041666666666,0.47901666666666665,0.460649184595978,0.30306666666666665,0.8225375,1.362405,18秒 - 49秒,0.5628020833333334
其他旅游,甜点,3,10.464344444444444,7.349,12.011571915371782,3.8331833333333334,15.537833333333333,20.451133333333335,3.8分钟 - 15.5分钟,9.685508333333333
其他旅游,生活服务,5,2.4869333333333334,1.7163166666666667,2.3381539641646545,0.40548333333333336,4.753033333333334,5.016313333333334,24秒 - 4.8分钟,2.5792583333333337
其他旅游,电影演出赛事,12,1.0173902777777777,0.6134916666666665,1.277355527371286,0.2670166666666667,1.041575,2.02076,16秒 - 1.0分钟,0.6542958333333333
其他旅游,结婚,5,2.127423333333333,2.1796833333333336,1.5691645379964319,1.26075,2.670733333333333,3.6820233333333334,1.3分钟 - 2.7分钟,1.9657416666666667
其他旅游,美食,20,4.591249166666667,2.0932000000000004,6.4385345204417685,0.9417291666666667,3.973441666666667,14.044483333333343,57秒 - 4.0分钟,2.457585416666667
其他旅游,自然景观,88,1.9965339015151515,0.7683083333333334,3.594825025827866,0.28455,2.274383333333333,4.449775,17秒 - 2.3分钟,1.2794666666666665
其他旅游,购物,4,2.0460625,1.8501833333333333,1.0629021464991062,1.5092708333333333,2.386975,3.0567100000000003,1.5分钟 - 2.4分钟,1.9481229166666667
其他旅游,超市便利,5,5.401126666666667,1.4791166666666666,8.122168747739117,0.8814,4.3959166666666665,13.563606666666669,53秒 - 4.4分钟,2.6386583333333333
其他旅游,运动健身,20,4.083654166666666,1.5621583333333333,6.418510609536544,0.5466208333333333,3.8450958333333336,9.69924166666667,33秒 - 3.8分钟,2.1958583333333337
其他旅游,酒店,158,2.795172046413502,0.7118249999999999,6.06878063339946,0.265525,2.2594125000000003,7.1535600000000015,16秒 - 2.3分钟,1.26246875
其他旅游,酒水茶饮,2,6.108666666666666,6.108666666666666,7.41509883113877,3.4870333333333337,8.7303,10.30328,3.5分钟 - 8.7分钟,6.108666666666666
其他旅游,非标住宿,3,13.761761111111111,9.01345,15.394753731478472,5.156991666666666,19.992375,26.57973,5.2分钟 - 20.0分钟,12.574683333333333
其他旅游,餐饮,156,3.6353563034188037,0.657475,8.495804533582865,0.23552083333333332,2.722108333333334,10.61695,14秒 - 2.7分钟,1.4788145833333335
其他旅游,饮品,4,2.699825,0.7821583333333333,4.155929025757012,0.39440833333333336,3.0875749999999997,6.580610000000002,24秒 - 3.1分钟,1.7409916666666665
其他旅游,鲜花绿植,2,7.323425,7.323425,8.458564523022739,4.332870833333333,10.313979166666666,12.108311666666667,4.3分钟 - 10.3分钟,7.323424999999999
养车/用车,K歌,7,2.3548119047619047,1.5419833333333335,2.433408807157425,0.5363249999999999,3.6460999999999997,5.65048,32秒 - 3.6分钟,2.0912124999999997
养车/用车,主题乐园,1,0.2863,0.2863,0.0,0.2863,0.2863,0.2863,17秒 - 17秒,0.2863
养车/用车,丽人,85,5.931666666666667,2.4556666666666667,9.70728392084423,0.8790833333333333,5.969366666666667,15.163666666666678,53秒 - 6.0分钟,3.424225
养车/用车,亲子,11,3.7215606060606063,1.0299833333333333,5.653023849549081,0.7147083333333334,2.93005,12.623183333333333,43秒 - 2.9分钟,1.8223791666666667
养车/用车,人文古迹,1,4.230483333333334,4.230483333333334,0.0,4.230483333333334,4.230483333333334,4.230483333333334,4.2分钟 - 4.2分钟,4.230483333333334
养车/用车,休闲娱乐,131,4.841838295165394,1.2278333333333333,9.79601241918854,0.5206916666666667,3.4200916666666665,14.656183333333333,31秒 - 3.4分钟,1.9703916666666665
养车/用车,休闲食品,1,3.339716666666667,3.339716666666667,0.0,3.339716666666667,3.339716666666667,3.339716666666667,3.3分钟 - 3.3分钟,3.339716666666667
养车/用车,公园,1,0.8349833333333333,0.8349833333333333,0.0,0.8349833333333333,0.8349833333333333,0.8349833333333333,50秒 - 50秒,0.8349833333333333
养车/用车,其他,1,0.09535,0.09535,0.0,0.09535,0.09535,0.09535,6秒 - 6秒,0.09535
