first_cate_name,K歌,主题乐园,丽人,交通设施,亲子,人文古迹,人文街区,休闲娱乐,休闲食品,公园,公园景点售票处,其他,其他旅游,养车/用车,农林牧渔基地,动物园类,医疗健康,医药健康,商务住宅,地名,地标建筑,境外医疗医美,大型百货商场,宠物,宠物生活,室内设施,家居,展览馆,度假景区,影视基地,政府机构及社会团体,教育培训,数码家电,数码家电/办公,旅游,旅游项目/观光项目,日用百货,景区设施,景点,服饰鞋帽,植物园,母婴玩具,水上项目/水上体验,水果,温泉景区,游玩,滑雪景区,特色体验,现代建筑,甜点,生活服务,生鲜果蔬,电影演出赛事,纪念地,结婚,美妆个护,美妆日化,美食,自然景观,购物,超市便利,运动健身,通行设施,酒店,酒水茶饮,非标住宿,食品保健,食材,餐饮,饮品,鲜花绿植
水果,9.0,1.0,55.0,0.0,0.0,3.0,0.0,143.0,467.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,4.0,116.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,30.0,0.0,9.0,0.0,49.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2076.0,16.0,0.0,2.0,1.0,2.0,0.0,50.0,8176.0,3.0,69.0,4225.0,26.0,0.0,151.0,63.0,0.0,0.0,1631.0,1750.0,2376.0,155.0
温泉景区,2.0,20.0,11.0,2.0,16.0,13.0,1.0,573.0,0.0,11.0,0.0,0.0,10.0,6.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,1.0,0.0,1218.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,2.0,14.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,47.0,3.0,7.0,14.0,0.0,962.0,0.0,32.0,0.0,2.0,233.0,5.0,0.0
游玩,1.0,1.0,1.0,0.0,8.0,2.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,2.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,82.0,2.0,0.0
滑雪景区,10.0,24.0,13.0,0.0,70.0,15.0,4.0,131.0,1.0,10.0,0.0,2.0,12.0,5.0,0.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,62.0,0.0,0.0,779.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,14.0,3.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,4.0,0.0,2.0,54.0,39.0,17.0,18.0,93.0,0.0,178.0,1.0,4.0,0.0,3.0,192.0,14.0,0.0
现代建筑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜点,41.0,0.0,143.0,1.0,33.0,2.0,0.0,291.0,1135.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,21.0,206.0,0.0,1.0,0.0,0.0,3.0,37.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,53.0,0.0,23.0,0.0,125.0,0.0,0.0,21.0,0.0,16.0,2.0,1939.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,0.0,6.0,0.0,25.0,0.0,65.0,15547.0,4.0,87.0,3707.0,43.0,0.0,230.0,89.0,2.0,0.0,341.0,16769.0,6864.0,481.0
生活服务,34.0,15.0,424.0,0.0,122.0,0.0,0.0,630.0,5.0,0.0,0.0,10.0,1.0,311.0,0.0,1.0,82.0,94.0,2.0,0.0,1.0,0.0,0.0,149.0,0.0,0.0,53.0,2.0,0.0,0.0,1.0,84.0,81.0,0.0,54.0,0.0,136.0,0.0,0.0,5.0,0.0,1.0,0.0,15.0,0.0,0.0,3.0,0.0,1.0,55.0,0.0,0.0,19.0,0.0,378.0,0.0,15.0,509.0,5.0,579.0,416.0,90.0,0.0,258.0,50.0,24.0,0.0,26.0,1294.0,103.0,19.0
生鲜果蔬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
电影演出赛事,38.0,0.0,27.0,0.0,16.0,1.0,1.0,303.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,47.0,0.0,141.0,15.0,22.0,0.0,53.0,0.0,2.0,0.0,1.0,348.0,19.0,2.0
纪念地,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
结婚,16.0,7.0,715.0,0.0,88.0,3.0,0.0,270.0,3.0,2.0,0.0,2.0,1.0,39.0,0.0,2.0,30.0,18.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,22.0,2.0,1.0,0.0,1.0,82.0,2.0,0.0,31.0,0.0,17.0,0.0,0.0,6.0,1.0,4.0,0.0,5.0,6.0,1.0,3.0,0.0,0.0,14.0,371.0,0.0,3.0,0.0,0.0,0.0,11.0,162.0,9.0,100.0,58.0,24.0,0.0,149.0,3.0,2.0,0.0,5.0,830.0,29.0,11.0
美妆个护,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
美妆日化,6.0,0.0,162.0,0.0,8.0,0.0,0.0,59.0,56.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,567.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,204.0,0.0,7.0,0.0,1158.0,0.0,0.0,238.0,0.0,107.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,352.0,0.0,48.0,6001.0,6.0,0.0,50.0,16.0,1.0,0.0,28.0,129.0,102.0,79.0
美食,267.0,15.0,1137.0,4.0,148.0,18.0,6.0,2770.0,3773.0,8.0,0.0,5.0,5.0,118.0,0.0,12.0,153.0,2092.0,0.0,1.0,0.0,1.0,8.0,381.0,0.0,1.0,28.0,9.0,3.0,0.0,0.0,121.0,300.0,1.0,190.0,0.0,488.0,0.0,0.0,100.0,0.0,80.0,5.0,7504.0,7.0,8.0,11.0,0.0,0.0,14452.0,343.0,0.0,55.0,1.0,105.0,1.0,369.0,0.0,35.0,458.0,23709.0,456.0,1.0,2525.0,1301.0,28.0,1.0,4295.0,92583.0,17363.0,398.0
自然景观,8.0,61.0,14.0,2.0,31.0,105.0,7.0,156.0,1.0,52.0,0.0,0.0,65.0,8.0,1.0,29.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,54.0,14.0,4.0,0.0,6.0,0.0,0.0,809.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,21.0,4.0,33.0,13.0,39.0,0.0,0.0,10.0,17.0,0.0,3.0,2.0,10.0,0.0,1.0,73.0,0.0,16.0,34.0,14.0,0.0,538.0,0.0,5.0,0.0,2.0,421.0,25.0,0.0
购物,272.0,1.0,826.0,5.0,236.0,8.0,0.0,1142.0,63.0,3.0,0.0,15.0,1.0,80.0,2.0,1.0,75.0,214.0,0.0,2.0,0.0,0.0,1.0,78.0,0.0,0.0,52.0,8.0,1.0,0.0,0.0,99.0,484.0,0.0,63.0,0.0,680.0,0.0,0.0,143.0,0.0,48.0,0.0,92.0,2.0,7.0,0.0,0.0,0.0,108.0,527.0,0.0,269.0,0.0,111.0,0.0,67.0,481.0,10.0,0.0,2930.0,274.0,0.0,134.0,135.0,0.0,0.0,116.0,8383.0,152.0,466.0
超市便利,75.0,8.0,381.0,0.0,82.0,3.0,1.0,693.0,4341.0,2.0,0.0,7.0,1.0,59.0,0.0,6.0,44.0,4244.0,0.0,1.0,0.0,0.0,25.0,1533.0,0.0,0.0,58.0,3.0,0.0,1.0,1.0,42.0,2158.0,0.0,60.0,0.0,7828.0,0.0,0.0,1136.0,1.0,969.0,7.0,3782.0,6.0,1.0,7.0,0.0,0.0,3368.0,307.0,1.0,26.0,0.0,51.0,0.0,5471.0,23377.0,11.0,1990.0,0.0,116.0,0.0,732.0,3283.0,3.0,0.0,6164.0,4164.0,3964.0,536.0
运动健身,163.0,3.0,944.0,2.0,181.0,2.0,0.0,1928.0,3.0,3.0,0.0,2.0,5.0,20.0,0.0,7.0,66.0,63.0,2.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,10.0,1.0,2.0,0.0,1125.0,6.0,0.0,196.0,0.0,17.0,0.0,0.0,10.0,2.0,3.0,3.0,23.0,8.0,4.0,27.0,0.0,0.0,73.0,77.0,0.0,42.0,0.0,35.0,0.0,20.0,774.0,11.0,262.0,209.0,0.0,0.0,385.0,17.0,8.0,0.0,19.0,1837.0,277.0,7.0
通行设施,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
酒店,292.0,249.0,468.0,9.0,85.0,260.0,41.0,4353.0,36.0,135.0,0.0,16.0,104.0,108.0,0.0,81.0,60.0,547.0,8.0,1.0,37.0,0.0,0.0,56.0,0.0,0.0,7.0,192.0,76.0,10.0,0.0,81.0,29.0,0.0,1166.0,0.0,61.0,0.0,0.0,11.0,18.0,5.0,49.0,183.0,546.0,7.0,131.0,0.0,0.0,299.0,230.0,0.0,41.0,6.0,175.0,0.0,96.0,4565.0,384.0,146.0,1061.0,347.0,0.0,0.0,58.0,1590.0,0.0,62.0,7337.0,816.0,99.0
酒水茶饮,13.0,0.0,12.0,0.0,2.0,2.0,0.0,108.0,107.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,37.0,0.0,0.0,7.0,0.0,9.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,82.0,31.0,0.0,1.0,0.0,2.0,0.0,17.0,1373.0,0.0,92.0,3511.0,4.0,0.0,44.0,0.0,0.0,0.0,72.0,299.0,171.0,16.0
非标住宿,8.0,0.0,5.0,0.0,4.0,1.0,0.0,161.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,4.0,0.0,0.0,14.0,1.0,5.0,5.0,9.0,0.0,1462.0,1.0,0.0,0.0,0.0,53.0,3.0,0.0
食品保健,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
食材,3.0,0.0,35.0,1.0,7.0,1.0,0.0,60.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,131.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,4.0,0.0,67.0,0.0,0.0,6.0,0.0,7.0,0.0,1562.0,0.0,0.0,2.0,0.0,0.0,332.0,19.0,0.0,2.0,0.0,8.0,0.0,42.0,4308.0,1.0,94.0,6256.0,14.0,0.0,65.0,88.0,0.0,0.0,0.0,1330.0,362.0,41.0
餐饮,1695.0,109.0,4588.0,18.0,1142.0,125.0,29.0,12405.0,1658.0,47.0,0.0,27.0,53.0,407.0,4.0,59.0,516.0,1267.0,7.0,16.0,5.0,0.0,3.0,863.0,0.0,0.0,113.0,96.0,16.0,3.0,1.0,540.0,132.0,0.0,1065.0,0.0,314.0,1.0,0.0,68.0,11.0,57.0,47.0,1850.0,92.0,48.0,75.0,0.0,0.0,20535.0,1012.0,1.0,370.0,1.0,764.0,0.0,188.0,120365.0,222.0,7309.0,4711.0,1666.0,0.0,6357.0,428.0,66.0,0.0,1475.0,0.0,34068.0,540.0
饮品,95.0,2.0,342.0,2.0,62.0,5.0,0.0,686.0,982.0,1.0,0.0,0.0,1.0,24.0,1.0,2.0,35.0,447.0,1.0,0.0,0.0,0.0,2.0,70.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,33.0,42.0,0.0,48.0,0.0,153.0,0.0,0.0,17.0,0.0,17.0,5.0,2049.0,6.0,6.0,2.0,0.0,0.0,7024.0,83.0,0.0,26.0,0.0,23.0,0.0,85.0,17601.0,8.0,121.0,4466.0,136.0,0.0,512.0,157.0,3.0,0.0,323.0,21355.0,0.0,106.0
鲜花绿植,17.0,0.0,36.0,0.0,5.0,0.0,0.0,92.0,25.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,3.0,0.0,186.0,0.0,0.0,7.0,0.0,5.0,0.0,173.0,0.0,0.0,1.0,0.0,0.0,510.0,13.0,0.0,4.0,0.0,10.0,0.0,75.0,471.0,4.0,380.0,491.0,10.0,0.0,91.0,17.0,1.0,0.0,38.0,613.0,142.0,0.0
